pcode,name,governorate_name,region_name,n_neighbours,island_bridged,region_cluster,region_saied_mean,region_zammel_mean,region_maghzaoui_mean,saied_lisa_class,saied_lisa_i,saied_lisa_p,saied_lisa_sig,saied_gi_z,saied_gi_p,saied_gi_sig,zammel_lisa_class,zammel_lisa_i,zammel_lisa_p,zammel_lisa_sig,zammel_gi_z,zammel_gi_p,zammel_gi_sig,maghzaoui_lisa_class,maghzaoui_lisa_i,maghzaoui_lisa_p,maghzaoui_lisa_sig,maghzaoui_gi_z,maghzaoui_gi_p,maghzaoui_gi_sig
TN436152,Khechem Ouest,Sidi Bou Zid,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,0.431624,0.110800,0,1.455031,0.110800,0,ns,0.381615,0.119900,0,-1.393813,0.119900,0,ns,0.208408,0.221300,0,-0.913927,0.221300,0
TN436153,Essaida Nord,Sidi Bou Zid,Centre West,6,0,1,90.3080,7.2373,2.4547,ns,0.180912,0.267900,0,1.042783,0.267900,0,ns,0.166246,0.278700,0,-1.005031,0.278700,0,ns,0.073841,0.420300,0,-0.646373,0.420300,0
TN436154,Ksar El Hammam Est,Sidi Bou Zid,Centre West,8,0,0,95.2446,3.5100,1.2454,ns,0.289347,0.245800,0,1.094892,0.245800,0,ns,0.265800,0.272100,0,-1.029365,0.272100,0,ns,0.116808,0.330800,0,-0.765512,0.330800,0
TN436155,Gouleb,Sidi Bou Zid,Centre West,7,0,0,95.2446,3.5100,1.2454,ns,0.591336,0.065900,0,1.759440,0.065900,0,ns,0.475408,0.070600,0,-1.692647,0.070600,0,ns,0.381486,0.168100,0,-1.109734,0.168100,0
TN436156,Erradhaa,Sidi Bou Zid,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.485137,0.073200,0,1.678573,0.073200,0,ns,0.418128,0.090500,0,-1.546936,0.090500,0,ns,0.262840,0.102500,0,-1.271534,0.102500,0
TN436157,Erradhaa Est,Sidi Bou Zid,Centre West,4,0,0,95.2446,3.5100,1.2454,ns,0.359331,0.072600,0,1.616924,0.072600,0,ns,0.238739,0.108000,0,-1.411444,0.108000,0,ns,0.418810,0.059700,0,-1.444778,0.059700,0
TN436158,Boudinar,Sidi Bou Zid,Centre West,8,0,0,95.2446,3.5100,1.2454,ns,0.564604,0.059100,0,1.837475,0.059100,0,ns,0.479704,0.082300,0,-1.639433,0.082300,0,ns,0.316215,0.057900,0,-1.635091,0.057900,0
TN436159,Ksar El Hammam Ouest,Sidi Bou Zid,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,0.400654,0.269100,0,1.033299,0.269100,0,ns,0.312406,0.268900,0,-1.023562,0.268900,0,ns,0.258903,0.475200,0,-0.546214,0.475200,0
TN436160,Gobrar,Sidi Bou Zid,Centre West,7,0,1,90.3080,7.2373,2.4547,ns,0.091241,0.084900,0,1.640115,0.084900,0,ns,0.159427,0.100400,0,-1.530977,0.100400,0,ns,-0.153881,0.135100,0,-1.210163,0.135100,0
TN436161,Rihana,Sidi Bou Zid,Centre West,7,0,0,95.2446,3.5100,1.2454,ns,0.496823,0.077200,0,1.672667,0.077200,0,ns,0.454983,0.068500,0,-1.707099,0.068500,0,ns,0.181637,0.360900,0,-0.743816,0.360900,0
TN436162,Essekba,Sidi Bou Zid,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,0.719057,0.092900,0,1.534926,0.092900,0,ns,0.551541,0.135700,0,-1.330266,0.135700,0,ns,0.589251,0.071200,0,-1.371344,0.071300,0
TN436163,Khechem Est,Sidi Bou Zid,Centre West,6,0,1,90.3080,7.2373,2.4547,ns,0.255262,0.253100,0,1.081667,0.253100,0,ns,0.243333,0.288600,0,-0.994351,0.288600,0,ns,0.076492,0.297000,0,-0.811283,0.297000,0
TN436164,Essaida Sud,Sidi Bou Zid,Centre West,7,0,0,95.2446,3.5100,1.2454,ns,0.331665,0.203200,0,1.201163,0.203200,0,ns,0.317121,0.202700,0,-1.191296,0.202700,0,ns,0.110206,0.420000,0,-0.656229,0.420000,0
TN436165,Essaida Est,Sidi Bou Zid,Centre West,5,0,1,90.3080,7.2373,2.4547,ns,-0.033695,0.311900,0,0.959918,0.311900,0,ns,-0.080487,0.248700,0,-1.056469,0.248700,0,ns,0.017900,0.824100,0,-0.181108,0.824100,0
TN436166,Ferch Gharib,Sidi Bou Zid,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.470306,0.098000,0,1.515060,0.098000,0,ns,0.425962,0.097300,0,-1.499035,0.097300,0,ns,0.197540,0.286500,0,-0.834579,0.286500,0
TN436167,Ouled Ayouni,Sidi Bou Zid,Centre West,7,0,0,95.2446,3.5100,1.2454,ns,0.543247,0.052100,0,1.867884,0.052100,0,ns,0.462198,0.072900,0,-1.655020,0.072900,0,ns,0.301862,0.049100,0,-1.665320,0.049100,0
TN436251,Ouled Haffouz,Sidi Bou Zid,Centre West,5,0,1,90.3080,7.2373,2.4547,ns,0.229154,0.286100,0,0.988418,0.286100,0,ns,0.263865,0.320000,0,-0.906696,0.320000,0,ns,-0.054937,0.328600,0,-0.765987,0.328600,0
TN436252,Dheouibet Sud,Sidi Bou Zid,Centre West,5,0,0,95.2446,3.5100,1.2454,ns,0.489290,0.149700,0,1.292021,0.149700,0,ns,0.423195,0.161300,0,-1.237440,0.161300,0,ns,0.256238,0.268700,0,-0.857924,0.268700,0
TN436253,Sidi Khelif,Sidi Bou Zid,Centre West,10,0,1,90.3080,7.2373,2.4547,ns,0.027386,0.047800,0,1.933397,0.047800,0,ns,0.086601,0.060400,0,-1.829858,0.060400,0,ns,-0.129441,0.108600,0,-1.289741,0.108600,0
TN436254,El Henia,Sidi Bou Zid,Centre West,5,0,1,90.3080,7.2373,2.4547,ns,-0.048215,0.210600,0,1.150783,0.210600,0,ns,-0.135148,0.143000,0,-1.314141,0.143000,0,ns,0.011868,0.917800,0,-0.079352,0.917800,0
TN436255,Kassouda,Sidi Bou Zid,Centre West,9,0,0,95.2446,3.5100,1.2454,ns,0.480324,0.057300,0,1.849020,0.057300,0,ns,0.482829,0.062500,0,-1.773092,0.062500,0,ns,0.105403,0.137000,0,-1.161547,0.137000,0
TN436256,El Mebarkia,Sidi Bou Zid,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.337980,0.301000,0,0.977530,0.301000,0,ns,0.319467,0.260100,0,-1.040282,0.260100,0,ns,0.085520,0.716200,0,-0.286767,0.716200,0
TN436257,Ech-Cheouachia,Sidi Bou Zid,Centre West,6,0,0,95.2446,3.5100,1.2454,ns,0.400735,0.080900,0,1.621504,0.080900,0,ns,0.338229,0.078000,0,-1.610022,0.078000,0,ns,0.207946,0.271700,0,-0.831198,0.271700,0
TN436258,Sidi Ellafi,Sidi Bou Zid,Centre West,4,0,0,95.2446,3.5100,1.2454,ns,0.215893,0.336400,0,0.891469,0.336400,0,ns,0.214090,0.313200,0,-0.923862,0.313200,0,ns,0.053709,0.671200,0,-0.338990,0.671200,0
TN436259,Dheouibet Nord,Sidi Bou Zid,Centre West,8,0,0,95.2446,3.5100,1.2454,ns,0.518767,0.102500,0,1.548573,0.102500,0,ns,0.441856,0.124800,0,-1.432835,0.124800,0,ns,0.294902,0.140500,0,-1.136509,0.140500,0
TN515151,Secteur (1),Gabès,South East,4,0,1,90.3080,7.2373,2.4547,ns,0.986728,0.052000,0,-1.815539,0.052000,0,ns,1.062682,0.047500,0,1.881411,0.047500,0,ns,0.145925,0.360600,0,0.715123,0.360600,0
TN515152,Secteur (2),Gabès,South East,6,0,1,90.3080,7.2373,2.4547,ns,1.687617,0.017700,0,-2.662388,0.017700,0,ns,1.654383,0.018000,0,2.689232,0.018000,0,ns,0.478015,0.112100,0,1.236820,0.112100,0
TN515153,Secteur (3),Gabès,South East,5,0,1,90.3080,7.2373,2.4547,ns,0.620995,0.041700,0,-1.966517,0.041700,0,ns,0.761462,0.038500,0,2.021923,0.038500,0,ns,-0.024650,0.301400,0,0.784175,0.301400,0
TN515154,Secteur (4),Gabès,South East,4,0,1,90.3080,7.2373,2.4547,ns,0.848867,0.030600,0,-2.314783,0.030600,0,ns,0.825146,0.028100,0,2.371985,0.028100,0,ns,0.239159,0.181300,0,1.031783,0.181300,0
TN515155,Chott Sidi Abdesselam,Gabès,South East,4,0,1,90.3080,7.2373,2.4547,ns,0.332112,0.202100,0,-1.144704,0.202100,0,ns,0.492658,0.151000,0,1.260843,0.151000,0,ns,-0.037721,0.798600,0,0.208901,0.798600,0
TN515251,Er-Remathi,Gabès,South East,6,0,1,90.3080,7.2373,2.4547,ns,-0.300405,0.071000,0,-1.690415,0.071000,0,ns,-0.230710,0.085800,0,1.578038,0.085800,0,ns,-0.233810,0.108600,0,1.244131,0.108600,0
TN515252,Bou-Chemma,Gabès,South East,12,0,1,90.3080,7.2373,2.4547,ns,0.306717,0.023900,0,-2.287497,0.023900,0,ns,0.349534,0.014300,0,2.663051,0.014300,0,ns,-0.004430,0.953500,0,-0.052283,0.953500,0
TN515253,Nahal,Gabès,South East,6,0,1,90.3080,7.2373,2.4547,ns,1.003818,0.014100,0,-2.811839,0.014100,0,ns,1.128756,0.012700,0,2.922032,0.012700,0,ns,0.091923,0.169700,0,1.081375,0.169700,0
TN515254,Jaouaoula,Gabès,South East,4,0,1,90.3080,7.2373,2.4547,ns,0.990232,0.041900,0,-2.037205,0.041900,0,ns,1.169173,0.034500,0,2.217067,0.034500,0,ns,0.051252,0.572900,0,0.440128,0.572900,0
TN515255,Chenini Nord,Gabès,South East,6,0,1,90.3080,7.2373,2.4547,ns,0.583924,0.228200,0,-1.129131,0.228200,0,ns,0.703778,0.180300,0,1.224214,0.180300,0,ns,0.021286,0.762200,0,0.263432,0.762200,0
TN515256,Chenini Est,Gabès,South East,2,0,1,90.3080,7.2373,2.4547,ns,0.962909,0.041900,0,-1.993813,0.041900,0,ns,1.119344,0.031300,0,2.224060,0.031300,0,ns,0.052555,0.695800,0,0.286380,0.695800,0
TN515257,Chenini Ouest,Gabès,South East,7,0,1,90.3080,7.2373,2.4547,ns,0.909094,0.101300,0,-1.546519,0.101300,0,ns,1.091825,0.074800,0,1.675271,0.074800,0,ns,0.032049,0.641400,0,0.373979,0.641400,0
TN515351,Teboulbou,Gabès,South East,7,0,1,90.3080,7.2373,2.4547,ns,0.226355,0.564300,0,-0.552183,0.564300,0,ns,0.214173,0.516900,0,0.613317,0.516900,0,ns,0.030907,0.916900,0,0.085789,0.916900,0
TN515352,Sidi Boulbaba,Gabès,South East,7,0,1,90.3080,7.2373,2.4547,ns,1.327327,0.012200,0,-2.852209,0.012200,0,ns,1.317198,0.013200,0,2.797999,0.013200,0,ns,0.346420,0.043100,0,1.628349,0.043100,0
TN515353,Zrig Eddakhlania,Gabès,South East,3,0,1,90.3080,7.2373,2.4547,ns,1.376155,0.029100,0,-2.368893,0.029100,0,ns,1.283013,0.032900,0,2.214219,0.032900,0,ns,0.503345,0.037200,0,1.689719,0.037200,0
TN515354,Secteur (5),Gabès,South East,5,0,1,90.3080,7.2373,2.4547,ns,2.058837,0.023600,0,-2.538460,0.023600,0,ns,1.816449,0.026300,0,2.444203,0.026300,0,ns,1.002117,0.046700,0,1.629377,0.046700,0
TN515355,El Medou,Gabès,South East,8,0,1,90.3080,7.2373,2.4547,ns,-0.375680,0.030300,0,-2.219280,0.030300,0,ns,-0.423093,0.039100,0,2.064158,0.039100,0,ns,0.045607,0.051900,0,1.614690,0.051900,0
TN515356,Limaoua,Gabès,South East,6,0,1,90.3080,7.2373,2.4547,ns,-0.311646,0.342300,0,-0.907863,0.342300,0,ns,-0.132718,0.587400,0,0.511034,0.587400,0,ns,-0.782539,0.041500,0,1.764975,0.041500,0
TN515357,El Amazir,Gabès,South East,5,0,1,90.3080,7.2373,2.4547,ns,-0.635858,0.516500,0,0.629347,0.516500,0,ns,-0.974172,0.236800,0,-1.089027,0.236800,0,ns,1.058093,0.132500,0,1.141394,0.132500,0
TN515451,Ghanouch Est,Gabès,South East,5,0,1,90.3080,7.2373,2.4547,ns,0.233226,0.130000,0,-1.376874,0.130000,0,ns,0.409063,0.060900,0,1.739959,0.060900,0,ns,0.058454,0.542900,0,-0.468907,0.542900,0
TN515452,Ghanouch Ouest,Gabès,South East,6,0,1,90.3080,7.2373,2.4547,ns,0.251857,0.056000,0,-1.813183,0.056000,0,ns,0.378932,0.033500,0,2.132793,0.033500,0,ns,0.006545,0.880400,0,-0.118656,0.880400,0
TN515453,Ghanouche Sud,Gabès,South East,3,0,1,90.3080,7.2373,2.4547,ns,0.100406,0.473700,0,-0.687440,0.473700,0,ns,0.214438,0.374900,0,0.815903,0.374900,0,ns,0.024356,0.923900,0,-0.077109,0.923900,0
TN515454,Ghanouche Nord,Gabès,South East,3,0,1,90.3080,7.2373,2.4547,ns,0.600679,0.430000,0,-0.742683,0.430000,0,ns,0.876932,0.324300,0,0.885717,0.324300,0,ns,0.014995,0.920700,0,-0.077065,0.920700,0
TN515551,El Metouia Nord,Gabès,South East,8,0,1,90.3080,7.2373,2.4547,ns,0.196554,0.257300,0,-1.085032,0.257300,0,ns,0.228809,0.171800,0,1.272090,0.171800,0,ns,-0.004041,0.951900,0,-0.050902,0.951900,0
TN515552,El Metouia Sud,Gabès,South East,6,0,1,90.3080,7.2373,2.4547,ns,0.182852,0.735900,0,-0.328210,0.735900,0,ns,0.083854,0.886900,0,0.136939,0.886900,0,ns,0.086780,0.313500,0,0.777557,0.313500,0
TN515553,Ouedhref Nord,Gabès,South East,5,0,1,90.3080,7.2373,2.4547,ns,0.017759,0.840700,0,-0.202775,0.840700,0,ns,0.019497,0.851500,0,0.185258,0.851500,0,ns,-0.001354,0.845600,0,0.161367,0.845600,0
TN515554,Ouedhref Sud,Gabès,South East,6,0,1,90.3080,7.2373,2.4547,ns,-0.035229,0.081800,0,-1.640247,0.081800,0,ns,-0.035592,0.171300,0,1.257163,0.171300,0,ns,0.022770,0.025800,0,2.006577,0.025800,0
TN515555,El Akarit,Gabès,South East,3,0,1,90.3080,7.2373,2.4547,ns,-0.018757,0.887100,0,-0.141429,0.887100,0,ns,-0.033150,0.853700,0,0.186125,0.853700,0,ns,-0.005676,0.926400,0,-0.071619,0.926400,0
TN515556,El Hicha,Gabès,South East,7,0,1,90.3080,7.2373,2.4547,ns,-0.231300,0.138600,0,-1.369592,0.138600,0,ns,-0.168639,0.233900,0,1.104083,0.233900,0,ns,-0.213037,0.061200,0,1.606044,0.061200,0
TN515557,El Mida,Gabès,South East,7,0,1,90.3080,7.2373,2.4547,ns,0.052224,0.810700,0,-0.232562,0.810700,0,ns,0.007229,0.963900,0,0.045729,0.963900,0,ns,0.071684,0.364600,0,0.733777,0.364600,0
TN515651,Oued Ezzitoun,Gabès,South East,7,0,0,95.2446,3.5100,1.2454,ns,-0.031647,0.282200,0,-1.012989,0.282200,0,ns,-0.055521,0.818800,0,0.216716,0.818800,0,ns,2.074846,0.007200,0,3.107492,0.007200,0
TN515652,El Fejij,Gabès,South East,5,0,0,95.2446,3.5100,1.2454,ns,-0.201573,0.091500,0,-1.550859,0.091500,0,ns,-0.108055,0.494400,0,0.642123,0.494400,0,ns,0.230410,0.004200,0,3.709881,0.004200,0
TN515653,El Mehemla,Gabès,South East,6,0,0,95.2446,3.5100,1.2454,ns,0.037515,0.411200,0,-0.774690,0.411200,0,ns,0.039562,0.685600,0,-0.385921,0.685600,0,ns,2.105683,0.004300,0,4.057884,0.004300,0
TN515654,Es-Saki,Gabès,South East,6,0,0,95.2446,3.5100,1.2454,ns,-0.031129,0.396500,0,-0.799443,0.396500,0,ns,0.008900,0.948700,0,-0.064729,0.948700,0,ns,0.942065,0.006300,0,3.231531,0.006300,0
TN515655,Rabiaa Ouali,Gabès,South East,5,0,1,90.3080,7.2373,2.4547,ns,0.060289,0.800500,0,-0.245267,0.800500,0,ns,-0.043443,0.864700,0,-0.165982,0.864700,0,ns,0.281906,0.061800,0,1.525436,0.061800,0
TN515656,Zoughrata,Gabès,South East,4,0,0,95.2446,3.5100,1.2454,ns,-0.153664,0.643700,0,-0.443622,0.643700,0,ns,-0.029729,0.917800,0,0.097454,0.917800,0,ns,-0.427270,0.076900,0,1.367486,0.076900,0
TN515657,Menzel El Habib,Gabès,South East,5,0,0,95.2446,3.5100,1.2454,ns,-0.002613,0.996000,0,-0.005032,0.996000,0,ns,0.133260,0.511200,0,-0.628330,0.511200,0,ns,0.333697,0.027200,0,2.010461,0.027200,0
TN515751,Secteur Nord,Gabès,South East,6,0,1,90.3080,7.2373,2.4547,ns,0.789770,0.094000,0,-1.558021,0.094000,0,ns,0.224415,0.436200,0,0.730365,0.436200,0,ns,3.100069,0.005200,0,3.472803,0.005200,0
TN515752,El Ksar,Gabès,South East,4,0,1,90.3080,7.2373,2.4547,ns,1.626362,0.020900,0,-2.623811,0.020900,0,ns,0.721847,0.088300,0,1.492110,0.088300,0,ns,3.707492,0.003100,0,4.695548,0.003100,0
TN515753,Secteur Est (1),Gabès,South East,6,0,1,90.3080,7.2373,2.4547,ns,1.876035,0.018200,0,-2.631017,0.018200,0,ns,0.955734,0.112300,0,1.434086,0.112300,0,ns,2.721200,0.002700,0,5.298473,0.002700,0
TN515754,Secteur Est (2),Gabès,South East,4,0,1,90.3080,7.2373,2.4547,ns,0.576033,0.042700,0,-2.018585,0.042700,0,ns,0.202655,0.138600,0,1.306995,0.138600,0,ns,1.863680,0.007300,0,3.192208,0.007300,0
TN515755,Secteur Sud,Gabès,South East,4,0,1,90.3080,7.2373,2.4547,ns,1.104597,0.037400,0,-2.109773,0.037400,0,ns,0.541648,0.069800,0,1.612328,0.069800,0,ns,2.316160,0.013300,0,2.770182,0.013300,0
TN515756,Farhat Hached,Gabès,South East,10,0,2,86.0704,7.5406,6.3890,ns,0.754337,0.003800,0,-3.512767,0.003800,0,ns,-0.337003,0.061600,0,1.792864,0.061600,0,ns,10.176270,0.004500,0,7.272087,0.004500,0
TN515757,Chanchou,Gabès,South East,12,0,1,90.3080,7.2373,2.4547,ns,-0.010604,0.015400,0,-2.571659,0.015400,0,ns,-0.297291,0.088500,0,1.616461,0.088500,0,ns,2.512709,0.006200,0,4.397971,0.006200,0
TN515758,El Behaier,Gabès,South East,6,0,2,86.0704,7.5406,6.3890,ns,1.345100,0.112900,0,-1.466627,0.112900,0,ns,-0.055722,0.824900,0,-0.207344,0.824900,0,ns,15.920498,0.003300,0,6.107044,0.003300,0
TN515759,Bechima El Borj,Gabès,South East,4,0,1,90.3080,7.2373,2.4547,ns,-0.137229,0.017600,0,-2.686357,0.017600,0,ns,-0.100694,0.288300,0,0.978168,0.288300,0,ns,1.026388,0.002100,0,6.688343,0.002100,0
TN515760,Bechima El Kalb,Gabès,South East,2,0,1,90.3080,7.2373,2.4547,ns,0.093594,0.071500,0,-1.545849,0.071500,0,ns,-0.137471,0.433500,0,0.714668,0.433500,0,ns,2.936878,0.008700,0,3.529336,0.008700,0
TN515761,Bou Attouch,Gabès,South East,14,0,2,86.0704,7.5406,6.3890,ns,1.311384,0.028900,0,-2.210532,0.028900,0,ns,0.168322,0.576300,0,0.537224,0.576300,0,ns,7.735478,0.003100,0,6.668044,0.003100,0
TN515762,Habib Thameur,Gabès,South East,6,0,1,90.3080,7.2373,2.4547,ns,0.690562,0.009400,0,-3.098275,0.009400,0,ns,0.125027,0.224900,0,1.122619,0.224900,0,ns,3.724576,0.002700,0,8.020400,0.002700,0
TN515763,Secteur Ouest,Gabès,South East,7,0,1,90.3080,7.2373,2.4547,ns,1.291277,0.021000,0,-2.555306,0.021000,0,ns,0.405611,0.249700,0,1.068103,0.249700,0,ns,4.010654,0.004200,0,5.967953,0.004200,0
TN515851,Matmata,Gabès,South East,5,0,1,90.3080,7.2373,2.4547,ns,-0.004756,0.822800,0,0.218749,0.822800,0,ns,0.124100,0.323600,0,-0.922834,0.323600,0,ns,1.083545,0.021800,0,2.299859,0.021800,0
TN515852,Techine,Gabès,South East,8,0,1,90.3080,7.2373,2.4547,ns,0.080907,0.598700,0,0.518965,0.598700,0,ns,0.228292,0.280700,0,-1.025695,0.280700,0,ns,0.185450,0.086600,0,1.394301,0.086600,0
TN515853,Tamazrat,Gabès,South East,5,0,1,90.3080,7.2373,2.4547,ns,0.095861,0.227400,0,-1.125663,0.227400,0,ns,-0.036354,0.761900,0,0.296363,0.761900,0,ns,2.429528,0.006300,0,3.282176,0.006300,0
TN515951,Nouvelle Matmata,Gabès,South East,5,0,1,90.3080,7.2373,2.4547,ns,0.070617,0.676500,0,-0.408805,0.676500,0,ns,-0.017372,0.901900,0,-0.127536,0.901900,0,ns,0.478562,0.028100,0,2.075063,0.028100,0
TN515952,Heddaj,Gabès,South East,9,0,1,90.3080,7.2373,2.4547,ns,0.064362,0.338000,0,0.927792,0.338000,0,ns,0.206399,0.236000,0,-1.122162,0.236000,0,ns,0.050994,0.852200,0,0.148986,0.852200,0
TN515953,Ez-Zeraoua,Gabès,South East,6,0,2,86.0704,7.5406,6.3890,ns,1.675999,0.137800,0,-1.376925,0.137800,0,ns,-0.114356,0.914300,0,-0.107878,0.914300,0,ns,6.473541,0.003400,0,5.296618,0.003400,0
TN515954,Beni Aissa,Gabès,South East,7,0,1,90.3080,7.2373,2.4547,ns,-0.440792,0.021200,0,-2.506664,0.021200,0,ns,-0.380369,0.207300,0,1.158331,0.207300,0,ns,2.251017,0.003300,0,5.713051,0.003300,0
TN515955,Beni Zalten,Gabès,South East,5,0,1,90.3080,7.2373,2.4547,ns,0.107539,0.532800,0,0.608400,0.532800,0,ns,0.153155,0.311600,0,-0.939485,0.311600,0,ns,-0.098944,0.325100,0,0.779544,0.325100,0
TN516051,Mareth,Gabès,South East,5,0,1,90.3080,7.2373,2.4547,ns,0.008689,0.897700,0,-0.125651,0.897700,0,ns,-0.013696,0.725200,0,-0.340608,0.725200,0,ns,0.141434,0.054500,0,1.541980,0.054500,0
TN516052,Mareth Nord,Gabès,South East,7,0,1,90.3080,7.2373,2.4547,ns,-0.099862,0.669600,0,0.421566,0.669600,0,ns,-0.097947,0.429400,0,-0.756926,0.429400,0,ns,0.397594,0.277600,0,0.816188,0.277600,0
TN516053,Sidi Touati,Gabès,South East,9,0,1,90.3080,7.2373,2.4547,ns,-0.005541,0.783500,0,-0.268504,0.783500,0,ns,0.007809,0.969600,0,-0.036859,0.969600,0,ns,0.538298,0.161600,0,1.124919,0.161600,0
TN516054,Ez-Zerkine,Gabès,South East,4,0,1,90.3080,7.2373,2.4547,ns,-0.072791,0.842400,0,-0.205025,0.842300,0,ns,-0.008117,0.978300,0,0.026372,0.978300,0,ns,-0.160782,0.366900,0,0.680850,0.366900,0
TN516055,Ayoun Ez-Zerkine,Gabès,South East,7,0,1,90.3080,7.2373,2.4547,ns,-0.111543,0.297200,0,0.993413,0.297200,0,ns,-0.115648,0.175400,0,-1.256172,0.175400,0,ns,0.041095,0.680800,0,0.333020,0.680800,0
TN516056,Ourafinine,Gabès,South East,7,0,1,90.3080,7.2373,2.4547,ns,0.005302,0.975900,0,0.029227,0.975900,0,ns,0.131900,0.676900,0,-0.409798,0.676900,0,ns,0.301130,0.118700,0,1.172266,0.118700,0
TN516057,Ezzarat,Gabès,South East,3,0,1,90.3080,7.2373,2.4547,ns,0.005006,0.880600,0,0.143329,0.880600,0,ns,0.029215,0.803500,0,-0.240679,0.803500,0,ns,0.063017,0.764000,0,0.238670,0.764000,0
TN516058,El Alaya,Gabès,South East,6,0,1,90.3080,7.2373,2.4547,ns,-0.000914,0.998600,0,-0.001951,0.998600,0,ns,0.006867,0.769600,0,-0.282720,0.769600,0,ns,-0.125550,0.240100,0,0.849887,0.240100,0
TN516059,Arram,Gabès,South East,6,0,1,90.3080,7.2373,2.4547,ns,-0.006530,0.965400,0,0.042704,0.965400,0,ns,-0.067070,0.638100,0,-0.447767,0.638100,0,ns,0.271615,0.102500,0,1.234559,0.102500,0
TN516060,Ketana,Gabès,South East,4,0,1,90.3080,7.2373,2.4547,ns,0.021882,0.909300,0,0.111798,0.909300,0,ns,0.027761,0.849000,0,-0.184366,0.849000,0,ns,-0.063474,0.815000,0,0.183211,0.815000,0
TN516061,Toujane,Gabès,South East,5,0,1,90.3080,7.2373,2.4547,ns,-0.089902,0.869200,0,-0.156900,0.869200,0,ns,0.091467,0.835100,0,-0.197931,0.835100,0,ns,-0.623992,0.099600,0,1.228828,0.099600,0
TN516062,Zemarten,Gabès,South East,3,0,1,90.3080,7.2373,2.4547,ns,-0.050684,0.736700,0,0.327317,0.736700,0,ns,-0.042074,0.636100,0,-0.457767,0.636100,0,ns,0.074798,0.737500,0,0.271292,0.737500,0
TN516063,Zerig El Ghandri,Gabès,South East,5,0,1,90.3080,7.2373,2.4547,ns,0.017600,0.955000,0,0.052295,0.955000,0,ns,0.051876,0.875200,0,-0.148016,0.875200,0,ns,-0.070419,0.720300,0,0.296464,0.720300,0
TN516064,Ain Tounine,Gabès,South East,6,0,1,90.3080,7.2373,2.4547,ns,0.220897,0.210900,0,1.163377,0.210900,0,ns,0.215219,0.081100,0,-1.607025,0.081100,0,ns,-0.236130,0.279200,0,0.834983,0.279200,0
TN516065,Dekhilet Toujane,Gabès,South East,4,0,1,90.3080,7.2373,2.4547,ns,-0.122368,0.797300,0,0.241184,0.797300,0,ns,-0.225738,0.575700,0,-0.526772,0.575700,0,ns,0.471037,0.295400,0,0.802870,0.295400,0
TN525151,Beni Ghezail,Médenine,South East,5,0,1,90.3080,7.2373,2.4547,ns,2.671201,0.012000,0,-3.127616,0.012000,0,ns,3.257480,0.011300,0,3.213444,0.011300,0,ns,-0.124742,0.081300,0,1.281059,0.081300,0
TN525152,02 Mai,Médenine,South East,6,0,1,90.3080,7.2373,2.4547,ns,2.120217,0.004100,0,-3.804123,0.004100,0,ns,2.270903,0.004300,0,4.015523,0.004300,0,ns,0.311626,0.122600,0,1.216460,0.122600,0
TN525153,Mednine Ouest,Médenine,South East,5,0,1,90.3080,7.2373,2.4547,ns,1.518460,0.019000,0,-2.623287,0.019000,0,ns,1.727550,0.019800,0,2.620643,0.019800,0,ns,0.044224,0.087000,0,1.337781,0.087000,0
TN525154,20 Mars,Médenine,South East,4,0,1,90.3080,7.2373,2.4547,ns,0.704976,0.066100,0,-1.676510,0.066100,0,ns,0.431519,0.112700,0,1.386807,0.112700,0,ns,1.000651,0.038700,0,1.814667,0.038700,0
TN525155,Mednine Nord,Médenine,South East,9,0,1,90.3080,7.2373,2.4547,ns,1.182024,0.007000,0,-3.215951,0.007000,0,ns,1.034134,0.013300,0,2.845035,0.013300,0,ns,0.561307,0.009200,0,2.860738,0.009200,0
TN525156,Oum Ettameur Ouest,Médenine,South East,7,0,1,90.3080,7.2373,2.4547,ns,0.425690,0.032700,0,-2.159097,0.032700,0,ns,0.243781,0.059500,0,1.755783,0.059500,0,ns,0.686819,0.016300,0,2.347370,0.016300,0
TN525157,Oum Ettameur Est,Médenine,South East,8,0,1,90.3080,7.2373,2.4547,ns,0.123572,0.323900,0,-0.942539,0.323900,0,ns,-0.043892,0.537100,0,0.596685,0.537100,0,ns,1.145617,0.051700,0,1.512641,0.051700,0
TN525158,Koutine,Médenine,South East,5,0,1,90.3080,7.2373,2.4547,ns,0.050772,0.508800,0,-0.632538,0.508800,0,ns,-0.000238,0.979800,0,-0.025022,0.979800,0,ns,0.647804,0.017000,0,2.487938,0.017000,0
TN525251,Mednine Sud,Médenine,South East,6,0,1,90.3080,7.2373,2.4547,ns,2.927496,0.011600,0,-3.066593,0.011600,0,ns,2.974083,0.011300,0,3.161903,0.011300,0,ns,0.652171,0.116300,0,1.208398,0.116300,0
